ensembleDescription,k,dataset,errorRate,timeTaken
Decision Tree-Extra Tree-Passive Aggressive-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.10235999999999998,1722.5628999999997
Decision Tree-Extra Tree-Passive Aggressive-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.094,105.6279
Decision Tree-Extra Tree-Passive Aggressive-Random Forest (10 estimators),4,MiniBooNE,0.09756,101.1329
Decision Tree-Extra Tree-Passive Aggressive-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07996,115.54650000000001
Decision Tree-Extra Tree-Passive Aggressive-Ridge,4,MiniBooNE,0.10303999999999999,99.2561
Decision Tree-Extra Tree-Passive Aggressive-Ridge-BernoulliNB,5,MiniBooNE,0.10188000000000001,97.8044
Decision Tree-Extra Tree-Passive Aggressive-Ridge-Extra Trees,5,MiniBooNE,0.08371999999999999,192.67819999999998
Decision Tree-Extra Tree-Passive Aggressive-Ridge-Gradient Boosting,5,MiniBooNE,0.08252,100.66130000000001
Decision Tree-Extra Tree-Passive Aggressive-Ridge-Linear Discriminant,5,MiniBooNE,0.09412000000000001,101.94839999999999
Decision Tree-Extra Tree-Passive Aggressive-Ridge-Multi-layer Perceptron,5,MiniBooNE,0.08844,98.5121
Decision Tree-Extra Tree-Passive Aggressive-Ridge-Nearest Neighbors,5,MiniBooNE,0.09336000000000001,1696.5077
Decision Tree-Extra Tree-Passive Aggressive-Ridge-Quadratic Discriminant,5,MiniBooNE,0.09756000000000001,103.09100000000001
Decision Tree-Extra Tree-Passive Aggressive-Ridge-Random Forest (10 estimators),5,MiniBooNE,0.0862,103.32840000000002
Decision Tree-Extra Tree-Passive Aggressive-Ridge-SGD,5,MiniBooNE,0.10212000000000002,103.55569999999997
Decision Tree-Extra Tree-Passive Aggressive-SGD,4,MiniBooNE,0.12308000000000001,98.7998
Decision Tree-Extra Tree-Passive Aggressive-SGD-BernoulliNB,5,MiniBooNE,0.12527999999999997,94.4418
Decision Tree-Extra Tree-Passive Aggressive-SGD-Extra Trees,5,MiniBooNE,0.09404,202.79820000000004
Decision Tree-Extra Tree-Passive Aggressive-SGD-Gradient Boosting,5,MiniBooNE,0.09208000000000002,109.7298
Decision Tree-Extra Tree-Passive Aggressive-SGD-Linear Discriminant,5,MiniBooNE,0.10224000000000003,103.29910000000002
Decision Tree-Extra Tree-Passive Aggressive-SGD-Multi-layer Perceptron,5,MiniBooNE,0.09835999999999999,101.8543
Decision Tree-Extra Tree-Passive Aggressive-SGD-Nearest Neighbors,5,MiniBooNE,0.10611999999999999,1681.6255999999998
Decision Tree-Extra Tree-Passive Aggressive-SGD-Quadratic Discriminant,5,MiniBooNE,0.12067999999999998,106.92940000000002
Decision Tree-Extra Tree-Passive Aggressive-SGD-Random Forest (10 estimators),5,MiniBooNE,0.097,112.49980000000001
Decision Tree-Extra Tree-Perceptron,3,MiniBooNE,0.12072000000000001,100.11089999999999
Decision Tree-Extra Tree-Perceptron-BernoulliNB,4,MiniBooNE,0.14392,97.0119
Decision Tree-Extra Tree-Perceptron-BernoulliNB-Extra Trees,5,MiniBooNE,0.09984,194.2198
Decision Tree-Extra Tree-Perceptron-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.09848000000000001,108.87349999999999
Decision Tree-Extra Tree-Perceptron-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.11116000000000001,1732.4819
Decision Tree-Extra Tree-Perceptron-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.1036,107.2207
Decision Tree-Extra Tree-Perceptron-Extra Trees,4,MiniBooNE,0.10708,194.2865
Decision Tree-Extra Tree-Perceptron-Extra Trees-Gradient Boosting,5,MiniBooNE,0.07816,193.84210000000002
Decision Tree-Extra Tree-Perceptron-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.08304,195.62
Decision Tree-Extra Tree-Perceptron-Gradient Boosting,4,MiniBooNE,0.10459999999999998,104.42170000000002
Decision Tree-Extra Tree-Perceptron-Linear Discriminant,4,MiniBooNE,0.11479999999999999,95.9666
Decision Tree-Extra Tree-Perceptron-Linear Discriminant-BernoulliNB,5,MiniBooNE,0.10792000000000002,97.41749999999999
Decision Tree-Extra Tree-Perceptron-Linear Discriminant-Extra Trees,5,MiniBooNE,0.08552,189.7704
Decision Tree-Extra Tree-Perceptron-Linear Discriminant-Gradient Boosting,5,MiniBooNE,0.08388,105.80339999999998
Decision Tree-Extra Tree-Perceptron-Linear Discriminant-Nearest Neighbors,5,MiniBooNE,0.09523999999999999,1712.295
Decision Tree-Extra Tree-Perceptron-Linear Discriminant-Quadratic Discriminant,5,MiniBooNE,0.09468,100.06309999999999
Decision Tree-Extra Tree-Perceptron-Linear Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.08919999999999999,106.30040000000001
Decision Tree-Extra Tree-Perceptron-Multi-layer Perceptron,4,MiniBooNE,0.11180000000000001,95.63339999999998
Decision Tree-Extra Tree-Perceptron-Multi-layer Perceptron-BernoulliNB,5,MiniBooNE,0.10436000000000001,97.70309999999999
Decision Tree-Extra Tree-Perceptron-Multi-layer Perceptron-Extra Trees,5,MiniBooNE,0.08284000000000001,191.67180000000002
Decision Tree-Extra Tree-Perceptron-Multi-layer Perceptron-Gradient Boosting,5,MiniBooNE,0.08152000000000001,105.7634
Decision Tree-Extra Tree-Perceptron-Multi-layer Perceptron-Linear Discriminant,5,MiniBooNE,0.08916,101.81070000000001
Decision Tree-Extra Tree-Perceptron-Multi-layer Perceptron-Nearest Neighbors,5,MiniBooNE,0.09487999999999999,1662.9316
Decision Tree-Extra Tree-Perceptron-Multi-layer Perceptron-Quadratic Discriminant,5,MiniBooNE,0.09252,106.09859999999999
Decision Tree-Extra Tree-Perceptron-Multi-layer Perceptron-Random Forest (10 estimators),5,MiniBooNE,0.08568,106.9038
Decision Tree-Extra Tree-Perceptron-Nearest Neighbors,4,MiniBooNE,0.1196,1675.3027000000002
Decision Tree-Extra Tree-Perceptron-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.08844,1793.9882999999998
Decision Tree-Extra Tree-Perceptron-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.0872,1740.3987000000002
Decision Tree-Extra Tree-Perceptron-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.09223999999999999,1717.0529000000001
Decision Tree-Extra Tree-Perceptron-Quadratic Discriminant,4,MiniBooNE,0.11432,101.1
Decision Tree-Extra Tree-Perceptron-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.11784000000000001,100.89670000000001
Decision Tree-Extra Tree-Perceptron-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.08728,199.31830000000002
Decision Tree-Extra Tree-Perceptron-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.08676000000000002,107.98499999999999
Decision Tree-Extra Tree-Perceptron-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.10024,1732.6084999999998
Decision Tree-Extra Tree-Perceptron-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.09140000000000001,107.53220000000002
Decision Tree-Extra Tree-Perceptron-Random Forest (10 estimators),4,MiniBooNE,0.11004,104.6629
Decision Tree-Extra Tree-Perceptron-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.08108000000000001,110.12409999999997
Decision Tree-Extra Tree-Perceptron-Ridge,4,MiniBooNE,0.11539999999999999,97.5222
Decision Tree-Extra Tree-Perceptron-Ridge-BernoulliNB,5,MiniBooNE,0.10804,101.2932
Decision Tree-Extra Tree-Perceptron-Ridge-Extra Trees,5,MiniBooNE,0.08584,195.4
Decision Tree-Extra Tree-Perceptron-Ridge-Gradient Boosting,5,MiniBooNE,0.08431999999999999,96.7331
Decision Tree-Extra Tree-Perceptron-Ridge-Linear Discriminant,5,MiniBooNE,0.09519999999999999,100.59209999999999
Decision Tree-Extra Tree-Perceptron-Ridge-Multi-layer Perceptron,5,MiniBooNE,0.08972,98.8021
Decision Tree-Extra Tree-Perceptron-Ridge-Nearest Neighbors,5,MiniBooNE,0.09568000000000002,1707.0508000000002
Decision Tree-Extra Tree-Perceptron-Ridge-Quadratic Discriminant,5,MiniBooNE,0.09431999999999999,107.1045
Decision Tree-Extra Tree-Perceptron-Ridge-Random Forest (10 estimators),5,MiniBooNE,0.08952,106.73299999999999
Decision Tree-Extra Tree-Perceptron-Ridge-SGD,5,MiniBooNE,0.11779999999999999,99.1085
Decision Tree-Extra Tree-Perceptron-SGD,4,MiniBooNE,0.15496,96.57110000000002
Decision Tree-Extra Tree-Perceptron-SGD-BernoulliNB,5,MiniBooNE,0.14992,99.4466
Decision Tree-Extra Tree-Perceptron-SGD-Extra Trees,5,MiniBooNE,0.11039999999999998,199.5328
Decision Tree-Extra Tree-Perceptron-SGD-Gradient Boosting,5,MiniBooNE,0.10839999999999998,105.8513
Decision Tree-Extra Tree-Perceptron-SGD-Linear Discriminant,5,MiniBooNE,0.11756,96.8572
Decision Tree-Extra Tree-Perceptron-SGD-Multi-layer Perceptron,5,MiniBooNE,0.11439999999999999,101.86370000000001
Decision Tree-Extra Tree-Perceptron-SGD-Nearest Neighbors,5,MiniBooNE,0.12364000000000001,1669.5330999999999
Decision Tree-Extra Tree-Perceptron-SGD-Quadratic Discriminant,5,MiniBooNE,0.13752,103.01230000000001
Decision Tree-Extra Tree-Perceptron-SGD-Random Forest (10 estimators),5,MiniBooNE,0.11359999999999996,110.4882
Decision Tree-Extra Tree-Quadratic Discriminant,3,MiniBooNE,0.11108,98.8783
Decision Tree-Extra Tree-Quadratic Discriminant-BernoulliNB,4,MiniBooNE,0.11128,101.6818
Decision Tree-Extra Tree-Quadratic Discriminant-BernoulliNB-Extra Trees,5,MiniBooNE,0.08812,195.3502
Decision Tree-Extra Tree-Quadratic Discriminant-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.08664000000000001,110.33520000000001
Decision Tree-Extra Tree-Quadratic Discriminant-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.09759999999999999,1697.1086
Decision Tree-Extra Tree-Quadratic Discriminant-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.09092000000000001,108.66580000000002
Decision Tree-Extra Tree-Quadratic Discriminant-Extra Trees,4,MiniBooNE,0.08176,193.92719999999997
Decision Tree-Extra Tree-Quadratic Discriminant-Extra Trees-Gradient Boosting,5,MiniBooNE,0.07384,193.38780000000003
Decision Tree-Extra Tree-Quadratic Discriminant-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.07743999999999998,200.86639999999997
Decision Tree-Extra Tree-Quadratic Discriminant-Gradient Boosting,4,MiniBooNE,0.08055999999999999,107.7077
Decision Tree-Extra Tree-Quadratic Discriminant-Nearest Neighbors,4,MiniBooNE,0.0962,1676.6793000000002
Decision Tree-Extra Tree-Quadratic Discriminant-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.08132,1747.7883000000002
Decision Tree-Extra Tree-Quadratic Discriminant-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.08064,1703.1328
Decision Tree-Extra Tree-Quadratic Discriminant-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.08480000000000001,1735.3170999999998
Decision Tree-Extra Tree-Quadratic Discriminant-Random Forest (10 estimators),4,MiniBooNE,0.08632,109.7002
Decision Tree-Extra Tree-Quadratic Discriminant-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07648,113.2014
Decision Tree-Extra Tree-Random Forest (10 estimators),3,MiniBooNE,0.08743999999999999,79.89379999999998
Decision Tree-Extra Tree-Random Forest (10 estimators)-Gradient Boosting,4,MiniBooNE,0.08224000000000001,87.08619999999999
Decision Tree-Extra Tree-Ridge,3,MiniBooNE,0.09215999999999999,96.96509999999999
Decision Tree-Extra Tree-Ridge-BernoulliNB,4,MiniBooNE,0.11072,100.59419999999997
Decision Tree-Extra Tree-Ridge-BernoulliNB-Extra Trees,5,MiniBooNE,0.08556,195.11040000000003
Decision Tree-Extra Tree-Ridge-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.08476000000000002,104.74010000000001
Decision Tree-Extra Tree-Ridge-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.0934,1706.4805000000001
Decision Tree-Extra Tree-Ridge-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.08887999999999999,103.828
Decision Tree-Extra Tree-Ridge-Extra Trees,4,MiniBooNE,0.08724000000000001,182.62830000000002
Decision Tree-Extra Tree-Ridge-Extra Trees-Gradient Boosting,5,MiniBooNE,0.07528,194.64
Decision Tree-Extra Tree-Ridge-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.07784,197.6365
Decision Tree-Extra Tree-Ridge-Gradient Boosting,4,MiniBooNE,0.08592000000000001,108.87449999999998
Decision Tree-Extra Tree-Ridge-Linear Discriminant,4,MiniBooNE,0.09684000000000001,94.6357
Decision Tree-Extra Tree-Ridge-Linear Discriminant-BernoulliNB,5,MiniBooNE,0.09576,101.83990000000001
Decision Tree-Extra Tree-Ridge-Linear Discriminant-Extra Trees,5,MiniBooNE,0.08471999999999999,192.28400000000002
Decision Tree-Extra Tree-Ridge-Linear Discriminant-Gradient Boosting,5,MiniBooNE,0.08363999999999998,104.15719999999999
Decision Tree-Extra Tree-Ridge-Linear Discriminant-Nearest Neighbors,5,MiniBooNE,0.08847999999999998,1658.1847000000002
Decision Tree-Extra Tree-Ridge-Linear Discriminant-Quadratic Discriminant,5,MiniBooNE,0.08940000000000001,98.918
Decision Tree-Extra Tree-Ridge-Linear Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.08632000000000001,107.38219999999998
Decision Tree-Extra Tree-Ridge-Multi-layer Perceptron,4,MiniBooNE,0.09132,95.55819999999999
Decision Tree-Extra Tree-Ridge-Multi-layer Perceptron-BernoulliNB,5,MiniBooNE,0.08959999999999999,101.08130000000001
Decision Tree-Extra Tree-Ridge-Multi-layer Perceptron-Extra Trees,5,MiniBooNE,0.07864,188.1766
Decision Tree-Extra Tree-Ridge-Multi-layer Perceptron-Gradient Boosting,5,MiniBooNE,0.07872,109.02140000000001
Decision Tree-Extra Tree-Ridge-Multi-layer Perceptron-Linear Discriminant,5,MiniBooNE,0.08771999999999999,102.30120000000001
Decision Tree-Extra Tree-Ridge-Multi-layer Perceptron-Nearest Neighbors,5,MiniBooNE,0.08388,1675.0553
Decision Tree-Extra Tree-Ridge-Multi-layer Perceptron-Quadratic Discriminant,5,MiniBooNE,0.08388,101.893
Decision Tree-Extra Tree-Ridge-Multi-layer Perceptron-Random Forest (10 estimators),5,MiniBooNE,0.07931999999999999,112.7788
Decision Tree-Extra Tree-Ridge-Nearest Neighbors,4,MiniBooNE,0.09852000000000001,1661.8442
Decision Tree-Extra Tree-Ridge-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.08036000000000001,1747.9542000000001
Decision Tree-Extra Tree-Ridge-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.07867999999999999,1711.1713
Decision Tree-Extra Tree-Ridge-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.08268,1694.0538000000001
Decision Tree-Extra Tree-Ridge-Quadratic Discriminant,4,MiniBooNE,0.09004000000000002,104.8047
Decision Tree-Extra Tree-Ridge-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.09572,105.81180000000002
Decision Tree-Extra Tree-Ridge-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.07948000000000001,193.30989999999997
Decision Tree-Extra Tree-Ridge-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.07864,110.4645
Decision Tree-Extra Tree-Ridge-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.08636,1702.4159
Decision Tree-Extra Tree-Ridge-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.0816,104.63889999999999
Decision Tree-Extra Tree-Ridge-Random Forest (10 estimators),4,MiniBooNE,0.09111999999999999,118.51019999999998
Decision Tree-Extra Tree-Ridge-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.07715999999999999,109.60590000000002
Decision Tree-Extra Tree-Ridge-SGD,4,MiniBooNE,0.11128,96.1811
Decision Tree-Extra Tree-Ridge-SGD-BernoulliNB,5,MiniBooNE,0.10691999999999999,94.3306
Decision Tree-Extra Tree-Ridge-SGD-Extra Trees,5,MiniBooNE,0.08564000000000001,197.287
Decision Tree-Extra Tree-Ridge-SGD-Gradient Boosting,5,MiniBooNE,0.0846,106.1009
Decision Tree-Extra Tree-Ridge-SGD-Linear Discriminant,5,MiniBooNE,0.09496,94.89700000000002
Decision Tree-Extra Tree-Ridge-SGD-Multi-layer Perceptron,5,MiniBooNE,0.08924000000000001,95.8029
Decision Tree-Extra Tree-Ridge-SGD-Nearest Neighbors,5,MiniBooNE,0.09592,1696.6394
Decision Tree-Extra Tree-Ridge-SGD-Quadratic Discriminant,5,MiniBooNE,0.097,99.7964
Decision Tree-Extra Tree-Ridge-SGD-Random Forest (10 estimators),5,MiniBooNE,0.08876,99.80869999999999
Decision Tree-Extra Tree-SGD,3,MiniBooNE,0.11979999999999999,97.7025
Decision Tree-Extra Tree-SGD-BernoulliNB,4,MiniBooNE,0.13555999999999999,98.0003
Decision Tree-Extra Tree-SGD-BernoulliNB-Extra Trees,5,MiniBooNE,0.09868,195.6263
Decision Tree-Extra Tree-SGD-BernoulliNB-Gradient Boosting,5,MiniBooNE,0.09795999999999999,105.47779999999997
Decision Tree-Extra Tree-SGD-BernoulliNB-Nearest Neighbors,5,MiniBooNE,0.11044000000000001,1726.9328999999998
Decision Tree-Extra Tree-SGD-BernoulliNB-Random Forest (10 estimators),5,MiniBooNE,0.10264,103.899
Decision Tree-Extra Tree-SGD-Extra Trees,4,MiniBooNE,0.10232,198.6317
Decision Tree-Extra Tree-SGD-Extra Trees-Gradient Boosting,5,MiniBooNE,0.07776000000000001,203.9367
Decision Tree-Extra Tree-SGD-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.0822,199.4487
Decision Tree-Extra Tree-SGD-Gradient Boosting,4,MiniBooNE,0.1008,104.95410000000001
Decision Tree-Extra Tree-SGD-Linear Discriminant,4,MiniBooNE,0.11024,94.9537
Decision Tree-Extra Tree-SGD-Linear Discriminant-BernoulliNB,5,MiniBooNE,0.10700000000000001,97.9614
Decision Tree-Extra Tree-SGD-Linear Discriminant-Extra Trees,5,MiniBooNE,0.08556,189.85750000000002
Decision Tree-Extra Tree-SGD-Linear Discriminant-Gradient Boosting,5,MiniBooNE,0.08456,102.87950000000001
Decision Tree-Extra Tree-SGD-Linear Discriminant-Nearest Neighbors,5,MiniBooNE,0.09544,1704.8848999999998
Decision Tree-Extra Tree-SGD-Linear Discriminant-Quadratic Discriminant,5,MiniBooNE,0.09784,105.2529
Decision Tree-Extra Tree-SGD-Linear Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.08864000000000001,103.29340000000002
Decision Tree-Extra Tree-SGD-Multi-layer Perceptron,4,MiniBooNE,0.10715999999999999,101.78129999999999
Decision Tree-Extra Tree-SGD-Multi-layer Perceptron-BernoulliNB,5,MiniBooNE,0.10375999999999999,97.4722
Decision Tree-Extra Tree-SGD-Multi-layer Perceptron-Extra Trees,5,MiniBooNE,0.08156000000000001,192.32979999999998
Decision Tree-Extra Tree-SGD-Multi-layer Perceptron-Gradient Boosting,5,MiniBooNE,0.08088000000000001,111.4626
Decision Tree-Extra Tree-SGD-Multi-layer Perceptron-Linear Discriminant,5,MiniBooNE,0.08896,97.09810000000002
Decision Tree-Extra Tree-SGD-Multi-layer Perceptron-Nearest Neighbors,5,MiniBooNE,0.09432,1664.5439
Decision Tree-Extra Tree-SGD-Multi-layer Perceptron-Quadratic Discriminant,5,MiniBooNE,0.09491999999999999,99.91149999999999
Decision Tree-Extra Tree-SGD-Multi-layer Perceptron-Random Forest (10 estimators),5,MiniBooNE,0.08424,109.5
Decision Tree-Extra Tree-SGD-Nearest Neighbors,4,MiniBooNE,0.11580000000000001,1653.5488
Decision Tree-Extra Tree-SGD-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.08808,1819.3768000000005
Decision Tree-Extra Tree-SGD-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.08743999999999999,1759.0490999999997
Decision Tree-Extra Tree-SGD-Nearest Neighbors-Random Forest (10 estimators),5,MiniBooNE,0.09176,1706.7255
Decision Tree-Extra Tree-SGD-Quadratic Discriminant,4,MiniBooNE,0.11243999999999998,104.0981
Decision Tree-Extra Tree-SGD-Quadratic Discriminant-BernoulliNB,5,MiniBooNE,0.12156,107.06400000000001
Decision Tree-Extra Tree-SGD-Quadratic Discriminant-Extra Trees,5,MiniBooNE,0.08992,204.2788
Decision Tree-Extra Tree-SGD-Quadratic Discriminant-Gradient Boosting,5,MiniBooNE,0.08947999999999998,104.4811
Decision Tree-Extra Tree-SGD-Quadratic Discriminant-Nearest Neighbors,5,MiniBooNE,0.10247999999999999,1747.1974999999998
Decision Tree-Extra Tree-SGD-Quadratic Discriminant-Random Forest (10 estimators),5,MiniBooNE,0.09387999999999999,111.74530000000001
Decision Tree-Extra Tree-SGD-Random Forest (10 estimators),4,MiniBooNE,0.10600000000000001,108.6994
Decision Tree-Extra Tree-SGD-Random Forest (10 estimators)-Gradient Boosting,5,MiniBooNE,0.08075999999999998,112.04289999999999
Decision Tree-Extra Trees,2,MiniBooNE,0.09831999999999999,156.3399
Decision Tree-Extra Trees-Gradient Boosting,3,MiniBooNE,0.07152,162.0505
Decision Tree-Extra Trees-Random Forest (10 estimators),3,MiniBooNE,0.07712,165.727
Decision Tree-Extra Trees-Random Forest (10 estimators)-Gradient Boosting,4,MiniBooNE,0.07676,164.9998
Decision Tree-Gradient Boosting,2,MiniBooNE,0.0952,79.16839999999999
Decision Tree-Linear Discriminant,2,MiniBooNE,0.10904,100.5035
Decision Tree-Linear Discriminant-BernoulliNB,3,MiniBooNE,0.10428,99.31649999999999
Decision Tree-Linear Discriminant-BernoulliNB-Extra Trees,4,MiniBooNE,0.09392,192.0423
Decision Tree-Linear Discriminant-BernoulliNB-Extra Trees-Gradient Boosting,5,MiniBooNE,0.07739999999999998,197.68500000000003
Decision Tree-Linear Discriminant-BernoulliNB-Extra Trees-Random Forest (10 estimators),5,MiniBooNE,0.08048000000000001,196.7528
Decision Tree-Linear Discriminant-BernoulliNB-Gradient Boosting,4,MiniBooNE,0.09432,105.9381
Decision Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors,4,MiniBooNE,0.10524,1775.6941000000002
Decision Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors-Extra Trees,5,MiniBooNE,0.08480000000000001,1767.2794999999999
Decision Tree-Linear Discriminant-BernoulliNB-Nearest Neighbors-Gradient Boosting,5,MiniBooNE,0.08296,1764.5716
